SBS,2011_09_19,6 ,00,2011_09_19,6 ,30,출발모닝와이드,40050,시사교양
SBS,2011_09_19,6 ,30,2011_09_19,7 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_19,7 ,40,2011_09_19,8 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_19,8 ,40,2011_09_19,9 ,20,미쓰아줌마,40092,드라마
SBS,2011_09_19,9 ,20,2011_09_19,10 ,40,좋은아침,40023,시사교양
SBS,2011_09_19,10 ,40,2011_09_19,11 ,00,SBS뉴스,40058,시사교양
SBS,2011_09_19,11 ,00,2011_09_19,12 ,00,SBS생활경제,40065,시사교양
SBS,2011_09_19,12 ,00,2011_09_19,12 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_19,12 ,30,2011_09_19,13 ,30,100세건강,40001,시사교양
SBS,2011_09_19,13 ,30,2011_09_19,14 ,00,접속무비월드,40045,오락
SBS,2011_09_19,14 ,00,2011_09_19,14 ,10,SBS뉴스,40058,시사교양
SBS,2011_09_19,14 ,10,2011_09_19,15 ,10,네트워크현장고향이보인다,40011,시사교양
SBS,2011_09_19,15 ,10,2011_09_19,16 ,00,우리아이가달라졌어요,40038,시사교양
SBS,2011_09_19,16 ,00,2011_09_19,16 ,30,안녕자두야,40101,드라마
SBS,2011_09_19,16 ,30,2011_09_19,17 ,00,내마음의크레파스,40027,시사교양
SBS,2011_09_19,17 ,00,2011_09_19,17 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_19,17 ,30,2011_09_19,17 ,35,날씨와생활,40010,시사교양
SBS,2011_09_19,17 ,35,2011_09_19,18 ,30,생방송투데이,40024,시사교양
SBS,2011_09_19,18 ,30,2011_09_19,19 ,20,세상에서가장아름다운여행,40028,시사교양
SBS,2011_09_19,19 ,20,2011_09_19,20 ,00,당신이잠든사이,40091,드라마
SBS,2011_09_19,20 ,00,2011_09_19,20 ,45,SBS뉴스,40058,시사교양
SBS,2011_09_19,20 ,45,2011_09_19,20 ,50,SBS스포츠뉴스,40066,스포츠
SBS,2011_09_19,20 ,50,2011_09_19,21 ,55,생활의달인,40025,시사교양
SBS,2011_09_19,21 ,55,2011_09_19,23 ,15,무사백동수,40097,드라마
SBS,2011_09_19,23 ,15,2011_09_20,0 ,25,힐링캠프기쁘지아니한가,40099,오락
SBS,2011_09_20,0 ,25,2011_09_20,0 ,45,SBS뉴스,40058,시사교양
SBS,2011_09_20,0 ,45,2011_09_20,6 ,00,SBS스포츠뉴스,40066,스포츠
SBS,2011_09_20,6 ,00,2011_09_20,6 ,30,출발모닝와이드,40050,시사교양
SBS,2011_09_20,6 ,30,2011_09_20,7 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_20,7 ,40,2011_09_20,8 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_20,8 ,40,2011_09_20,9 ,20,미쓰아줌마,40092,드라마
SBS,2011_09_20,9 ,20,2011_09_20,10 ,40,좋은아침,40023,시사교양
SBS,2011_09_20,10 ,40,2011_09_20,11 ,00,SBS뉴스,40058,시사교양
SBS,2011_09_20,11 ,00,2011_09_20,12 ,00,SBS생활경제,40065,시사교양
SBS,2011_09_20,12 ,00,2011_09_20,12 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_20,12 ,30,2011_09_20,13 ,30,문화가중계,40075,시사교양
SBS,2011_09_20,13 ,30,2011_09_20,14 ,00,접속무비월드,40045,오락
SBS,2011_09_20,14 ,00,2011_09_20,14 ,10,SBS뉴스,40058,시사교양
SBS,2011_09_20,14 ,10,2011_09_20,15 ,10,네트워크현장고향이보인다,40011,시사교양
SBS,2011_09_20,15 ,10,2011_09_20,16 ,00,프로야구중계석,40084,스포츠
SBS,2011_09_20,16 ,00,2011_09_20,16 ,30,안녕자두야,40101,드라마
SBS,2011_09_20,16 ,30,2011_09_20,17 ,00,내마음의크레파스,40027,시사교양
SBS,2011_09_20,17 ,00,2011_09_20,17 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_20,17 ,30,2011_09_20,17 ,35,날씨와생활,40010,시사교양
SBS,2011_09_20,17 ,35,2011_09_20,18 ,30,생방송투데이,40024,시사교양
SBS,2011_09_20,18 ,30,2011_09_20,19 ,20,우리아이가달라졌어요,40038,시사교양
SBS,2011_09_20,19 ,20,2011_09_20,20 ,00,당신이잠든사이,40091,드라마
SBS,2011_09_20,20 ,00,2011_09_20,20 ,45,SBS뉴스,40058,시사교양
SBS,2011_09_20,20 ,45,2011_09_20,20 ,50,SBS스포츠뉴스,40066,스포츠
SBS,2011_09_20,20 ,50,2011_09_20,21 ,55,기자가만나는세상현장21,40081,시사교양
SBS,2011_09_20,21 ,55,2011_09_20,23 ,15,무사백동수,40097,드라마
SBS,2011_09_20,23 ,15,2011_09_21,0 ,50,강심장,40003,오락
SBS,2011_09_21,0 ,50,2011_09_21,6 ,00,SBS뉴스,40058,시사교양
SBS,2011_09_21,6 ,00,2011_09_21,6 ,30,출발모닝와이드,40050,시사교양
SBS,2011_09_21,6 ,30,2011_09_21,7 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_21,7 ,40,2011_09_21,8 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_21,8 ,40,2011_09_21,9 ,20,미쓰아줌마,40092,드라마
SBS,2011_09_21,9 ,20,2011_09_21,10 ,40,좋은아침,40023,시사교양
SBS,2011_09_21,10 ,40,2011_09_21,11 ,00,SBS뉴스,40058,시사교양
SBS,2011_09_21,11 ,00,2011_09_21,12 ,00,SBS생활경제,40065,시사교양
SBS,2011_09_21,12 ,00,2011_09_21,12 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_21,12 ,30,2011_09_21,13 ,30,중소기업대한민국의힘,40048,시사교양
SBS,2011_09_21,13 ,30,2011_09_21,14 ,00,잘먹고잘사는법,40042,시사교양
SBS,2011_09_21,14 ,00,2011_09_21,14 ,10,SBS뉴스,40058,시사교양
SBS,2011_09_21,14 ,10,2011_09_21,16 ,00,SBS특별편성프로그램,40000,시사교양
SBS,2011_09_21,16 ,00,2011_09_21,16 ,30,쥬블스,40095,드라마
SBS,2011_09_21,16 ,30,2011_09_21,17 ,00,꾸러기탐구생활,40009,시사교양
SBS,2011_09_21,17 ,00,2011_09_21,17 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_21,17 ,30,2011_09_21,17 ,35,날씨와생활,40010,시사교양
SBS,2011_09_21,17 ,35,2011_09_21,18 ,30,생방송투데이,40024,시사교양
SBS,2011_09_21,18 ,30,2011_09_21,19 ,20,내마음의크레파스,40027,시사교양
SBS,2011_09_21,19 ,20,2011_09_21,20 ,00,당신이잠든사이,40091,드라마
SBS,2011_09_21,20 ,00,2011_09_21,20 ,45,SBS뉴스,40058,시사교양
SBS,2011_09_21,20 ,45,2011_09_21,20 ,50,SBS스포츠뉴스,40066,스포츠
SBS,2011_09_21,20 ,50,2011_09_21,21 ,55,한밤의TV연예,40055,오락
SBS,2011_09_21,21 ,55,2011_09_21,23 ,15,보스를지켜라,40104,드라마
SBS,2011_09_21,23 ,15,2011_09_22,0 ,25,짝,40079,오락
SBS,2011_09_22,0 ,25,2011_09_22,0 ,35,SBS뉴스,40058,시사교양
SBS,2011_09_22,0 ,35,2011_09_22,6 ,00,SBS특집다큐멘터리,40086,시사교양
SBS,2011_09_22,6 ,00,2011_09_22,6 ,30,출발모닝와이드,40050,시사교양
SBS,2011_09_22,6 ,30,2011_09_22,7 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_22,7 ,40,2011_09_22,8 ,40,출발모닝와이드,40050,시사교양
SBS,2011_09_22,8 ,40,2011_09_22,9 ,20,미쓰아줌마,40092,드라마
SBS,2011_09_22,9 ,20,2011_09_22,10 ,40,좋은아침,40023,시사교양
SBS,2011_09_22,10 ,40,2011_09_22,11 ,00,SBS뉴스,40058,시사교양
SBS,2011_09_22,11 ,00,2011_09_22,12 ,00,SBS생활경제,40065,시사교양
SBS,2011_09_22,12 ,00,2011_09_22,12 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_22,12 ,30,2011_09_22,13 ,30,SBS컬처클럽,40070,시사교양
SBS,2011_09_22,13 ,30,2011_09_22,14 ,00,잘먹고잘사는법,40042,시사교양
SBS,2011_09_22,14 ,00,2011_09_22,14 ,10,SBS뉴스,40058,시사교양
SBS,2011_09_22,14 ,10,2011_09_22,16 ,00,SBS특별편성프로그램,40000,시사교양
SBS,2011_09_22,16 ,00,2011_09_22,16 ,30,스캔2고,40102,드라마
SBS,2011_09_22,16 ,30,2011_09_22,17 ,00,꾸러기탐구생활,40009,시사교양
SBS,2011_09_22,17 ,00,2011_09_22,17 ,30,SBS뉴스,40058,시사교양
SBS,2011_09_22,17 ,30,2011_09_22,17 ,35,날씨와생활,40010,시사교양
