KBS1,2011_09_19,6 ,00,2011_09_19,7 ,50,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,7 ,50,2011_09_19,8 ,25,인간극장,10080,시사교양
KBS1,2011_09_19,8 ,25,2011_09_19,9 ,30,아침마당,10072,시사교양
KBS1,2011_09_19,9 ,30,2011_09_19,10 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,10 ,00,2011_09_19,10 ,55,무엇이든물어보세요,10057,시사교양
KBS1,2011_09_19,10 ,55,2011_09_19,11 ,00,TV동화행복한세상,10027,시사교양
KBS1,2011_09_19,11 ,00,2011_09_19,11 ,55,여성공감,10073,시사교양
KBS1,2011_09_19,11 ,55,2011_09_19,12 ,00,바른말고운말,10058,시사교양
KBS1,2011_09_19,12 ,00,2011_09_19,13 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,13 ,00,2011_09_19,14 ,00,사랑을믿어요,20036,드라마
KBS1,2011_09_19,14 ,00,2011_09_19,14 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,14 ,10,2011_09_19,16 ,00,KBS중계석,10015,스포츠
KBS1,2011_09_19,16 ,00,2011_09_19,16 ,10,KBS오늘의경제,10014,시사교양
KBS1,2011_09_19,16 ,10,2011_09_19,17 ,00,KBS네트워크특선,10107,시사교양
KBS1,2011_09_19,17 ,00,2011_09_19,17 ,20,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,17 ,20,2011_09_19,17 ,40,동물의세계,10053,시사교양
KBS1,2011_09_19,17 ,40,2011_09_19,18 ,00,세상은넓다,10068,시사교양
KBS1,2011_09_19,18 ,00,2011_09_19,18 ,55,6시내고향,10003,시사교양
KBS1,2011_09_19,18 ,55,2011_09_19,19 ,00,시청자칼럼우리사는세상,10071,시사교양
KBS1,2011_09_19,19 ,00,2011_09_19,19 ,30,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,19 ,30,2011_09_19,20 ,25,우리말겨루기,10076,시사교양
KBS1,2011_09_19,20 ,25,2011_09_19,21 ,00,우리집여자들,10119,드라마
KBS1,2011_09_19,21 ,00,2011_09_19,22 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,22 ,00,2011_09_19,23 ,00,가요무대,10030,오락
KBS1,2011_09_19,23 ,00,2011_09_19,23 ,40,KBS1뉴스,10005,시사교양
KBS1,2011_09_19,23 ,40,2011_09_20,0 ,25,과학카페,10042,시사교양
KBS1,2011_09_20,0 ,25,2011_09_20,0 ,35,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,0 ,35,2011_09_20,6 ,00,비바K리그,10116,스포츠
KBS1,2011_09_20,6 ,00,2011_09_20,7 ,50,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,7 ,50,2011_09_20,8 ,25,인간극장,10080,시사교양
KBS1,2011_09_20,8 ,25,2011_09_20,9 ,30,아침마당,10072,시사교양
KBS1,2011_09_20,9 ,30,2011_09_20,10 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,10 ,00,2011_09_20,10 ,55,무엇이든물어보세요,10057,시사교양
KBS1,2011_09_20,10 ,55,2011_09_20,11 ,00,TV동화행복한세상,10027,시사교양
KBS1,2011_09_20,11 ,00,2011_09_20,11 ,55,여성공감,10073,시사교양
KBS1,2011_09_20,11 ,55,2011_09_20,12 ,00,바른말고운말,10058,시사교양
KBS1,2011_09_20,12 ,00,2011_09_20,13 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,13 ,00,2011_09_20,14 ,00,사랑을믿어요,20036,드라마
KBS1,2011_09_20,14 ,00,2011_09_20,14 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,14 ,10,2011_09_20,16 ,00,KBS중계석,10015,스포츠
KBS1,2011_09_20,16 ,00,2011_09_20,16 ,10,KBS오늘의경제,10014,시사교양
KBS1,2011_09_20,16 ,10,2011_09_20,17 ,00,KBS네트워크특선,10107,시사교양
KBS1,2011_09_20,17 ,00,2011_09_20,17 ,20,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,17 ,20,2011_09_20,17 ,40,동물의세계,10053,시사교양
KBS1,2011_09_20,17 ,40,2011_09_20,18 ,00,세상은넓다,10068,시사교양
KBS1,2011_09_20,18 ,00,2011_09_20,18 ,55,6시내고향,10003,시사교양
KBS1,2011_09_20,18 ,55,2011_09_20,19 ,00,시청자칼럼우리사는세상,10071,시사교양
KBS1,2011_09_20,19 ,00,2011_09_20,19 ,30,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,19 ,30,2011_09_20,20 ,25,러브인아시아,10055,시사교양
KBS1,2011_09_20,20 ,25,2011_09_20,21 ,00,우리집여자들,10119,드라마
KBS1,2011_09_20,21 ,00,2011_09_20,22 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,22 ,00,2011_09_20,22 ,50,시사기획KBS10,10069,시사교양
KBS1,2011_09_20,22 ,50,2011_09_20,23 ,00,아름다운사람들,10118,시사교양
KBS1,2011_09_20,23 ,00,2011_09_20,23 ,40,KBS1뉴스,10005,시사교양
KBS1,2011_09_20,23 ,40,2011_09_21,0 ,25,명작스캔들,20032,시사교양
KBS1,2011_09_21,0 ,25,2011_09_21,0 ,35,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,0 ,35,2011_09_21,6 ,00,KBS네트워크기획,10004,시사교양
KBS1,2011_09_21,6 ,00,2011_09_21,7 ,50,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,7 ,50,2011_09_21,8 ,25,인간극장,10080,시사교양
KBS1,2011_09_21,8 ,25,2011_09_21,9 ,30,아침마당,10072,시사교양
KBS1,2011_09_21,9 ,30,2011_09_21,10 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,10 ,00,2011_09_21,10 ,55,무엇이든물어보세요,10057,시사교양
KBS1,2011_09_21,10 ,55,2011_09_21,11 ,00,TV동화행복한세상,10027,시사교양
KBS1,2011_09_21,11 ,00,2011_09_21,11 ,55,행복한교실,10096,시사교양
KBS1,2011_09_21,11 ,55,2011_09_21,12 ,00,바른말고운말,10058,시사교양
KBS1,2011_09_21,12 ,00,2011_09_21,13 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,13 ,00,2011_09_21,14 ,00,사랑을믿어요,20036,드라마
KBS1,2011_09_21,14 ,00,2011_09_21,14 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,14 ,10,2011_09_21,14 ,55,현장르포동행,10038,시사교양
KBS1,2011_09_21,14 ,55,2011_09_21,15 ,05,아름다운사람들,10118,시사교양
KBS1,2011_09_21,15 ,05,2011_09_21,16 ,00,낭만을부탁해,10115,오락
KBS1,2011_09_21,16 ,00,2011_09_21,16 ,10,KBS오늘의경제,10014,시사교양
KBS1,2011_09_21,16 ,10,2011_09_21,17 ,00,KBS네트워크특선,10107,시사교양
KBS1,2011_09_21,17 ,00,2011_09_21,17 ,20,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,17 ,20,2011_09_21,17 ,40,동물의세계,10053,시사교양
KBS1,2011_09_21,17 ,40,2011_09_21,18 ,00,세상은넓다,10068,시사교양
KBS1,2011_09_21,18 ,00,2011_09_21,18 ,55,6시내고향,10003,시사교양
KBS1,2011_09_21,18 ,55,2011_09_21,19 ,00,시청자칼럼우리사는세상,10071,시사교양
KBS1,2011_09_21,19 ,00,2011_09_21,19 ,30,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,19 ,30,2011_09_21,20 ,25,낭만을부탁해,10115,오락
KBS1,2011_09_21,20 ,25,2011_09_21,21 ,00,우리집여자들,10119,드라마
KBS1,2011_09_21,21 ,00,2011_09_21,22 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,22 ,00,2011_09_21,22 ,50,환경스페셜,10097,시사교양
KBS1,2011_09_21,22 ,50,2011_09_21,23 ,00,아름다운사람들,10118,시사교양
KBS1,2011_09_21,23 ,00,2011_09_21,23 ,40,KBS1뉴스,10005,시사교양
KBS1,2011_09_21,23 ,40,2011_09_22,0 ,25,100년의기업,10001,시사교양
KBS1,2011_09_22,0 ,25,2011_09_22,0 ,35,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,0 ,35,2011_09_22,6 ,00,클래식오디세이,10089,시사교양
KBS1,2011_09_22,6 ,00,2011_09_22,7 ,50,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,7 ,50,2011_09_22,8 ,25,인간극장,10080,시사교양
KBS1,2011_09_22,8 ,25,2011_09_22,9 ,30,아침마당,10072,시사교양
KBS1,2011_09_22,9 ,30,2011_09_22,10 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,10 ,00,2011_09_22,10 ,55,무엇이든물어보세요,10057,시사교양
KBS1,2011_09_22,10 ,55,2011_09_22,11 ,00,TV동화행복한세상,10027,시사교양
KBS1,2011_09_22,11 ,00,2011_09_22,11 ,55,즐거운책읽기,10122,시사교양
KBS1,2011_09_22,11 ,55,2011_09_22,12 ,00,바른말고운말,10058,시사교양
KBS1,2011_09_22,12 ,00,2011_09_22,13 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,13 ,00,2011_09_22,14 ,00,사랑을믿어요,20036,드라마
KBS1,2011_09_22,14 ,00,2011_09_22,14 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,14 ,10,2011_09_22,16 ,00,KBS1특별편성프로그램,10000,시사교양
KBS1,2011_09_22,16 ,00,2011_09_22,16 ,10,KBS오늘의경제,10014,시사교양
KBS1,2011_09_22,16 ,10,2011_09_22,17 ,00,KBS네트워크특선,10107,시사교양
KBS1,2011_09_22,17 ,00,2011_09_22,17 ,20,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,17 ,20,2011_09_22,17 ,40,동물의세계,10053,시사교양
KBS1,2011_09_22,17 ,40,2011_09_22,18 ,00,세상은넓다,10068,시사교양
KBS1,2011_09_22,18 ,00,2011_09_22,18 ,55,6시내고향,10003,시사교양
KBS1,2011_09_22,18 ,55,2011_09_22,19 ,00,시청자칼럼우리사는세상,10071,시사교양
KBS1,2011_09_22,19 ,00,2011_09_22,19 ,30,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,19 ,30,2011_09_22,20 ,25,한국인의밥상,10104,시사교양
KBS1,2011_09_22,20 ,25,2011_09_22,21 ,00,우리집여자들,10119,드라마
KBS1,2011_09_22,21 ,00,2011_09_22,22 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,22 ,00,2011_09_22,22 ,50,역사스페셜,10102,시사교양
KBS1,2011_09_22,22 ,50,2011_09_22,23 ,00,아름다운사람들,10118,시사교양
KBS1,2011_09_22,23 ,00,2011_09_22,23 ,40,KBS1뉴스,10005,시사교양
KBS1,2011_09_22,23 ,40,2011_09_23,0 ,25,현장르포동행,10038,시사교양
KBS1,2011_09_23,0 ,25,2011_09_23,0 ,35,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,0 ,35,2011_09_23,6 ,00,낭독의발견,10051,시사교양
KBS1,2011_09_23,6 ,00,2011_09_23,7 ,50,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,7 ,50,2011_09_23,8 ,25,인간극장,10080,시사교양
KBS1,2011_09_23,8 ,25,2011_09_23,9 ,30,아침마당,10072,시사교양
KBS1,2011_09_23,9 ,30,2011_09_23,10 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,10 ,00,2011_09_23,10 ,55,무엇이든물어보세요,10057,시사교양
KBS1,2011_09_23,10 ,55,2011_09_23,11 ,00,TV동화행복한세상,10027,시사교양
KBS1,2011_09_23,11 ,00,2011_09_23,11 ,55,그사람이보고싶다,10098,시사교양
KBS1,2011_09_23,11 ,55,2011_09_23,12 ,00,바른말고운말,10058,시사교양
KBS1,2011_09_23,12 ,00,2011_09_23,13 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,13 ,00,2011_09_23,13 ,30,열린채널,10075,시사교양
KBS1,2011_09_23,13 ,30,2011_09_23,14 ,00,구름빵,10043,드라마
KBS1,2011_09_23,14 ,00,2011_09_23,14 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,14 ,10,2011_09_23,16 ,00,KBS1특별편성프로그램,10000,시사교양
KBS1,2011_09_23,16 ,00,2011_09_23,16 ,10,KBS오늘의경제,10014,시사교양
KBS1,2011_09_23,16 ,10,2011_09_23,17 ,00,KBS네트워크특선,10107,시사교양
KBS1,2011_09_23,17 ,00,2011_09_23,17 ,20,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,17 ,20,2011_09_23,17 ,40,동물의세계,10053,시사교양
KBS1,2011_09_23,17 ,40,2011_09_23,18 ,00,세상은넓다,10068,시사교양
KBS1,2011_09_23,18 ,00,2011_09_23,18 ,55,6시내고향,10003,시사교양
KBS1,2011_09_23,18 ,55,2011_09_23,19 ,00,시청자칼럼우리사는세상,10071,시사교양
KBS1,2011_09_23,19 ,00,2011_09_23,19 ,30,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,19 ,30,2011_09_23,20 ,25,세상사는이야기,10106,시사교양
KBS1,2011_09_23,20 ,25,2011_09_23,21 ,00,우리집여자들,10119,드라마
KBS1,2011_09_23,21 ,00,2011_09_23,22 ,00,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,22 ,00,2011_09_23,22 ,50,소비자고발,10101,시사교양
KBS1,2011_09_23,22 ,50,2011_09_23,23 ,00,아름다운사람들,10118,시사교양
KBS1,2011_09_23,23 ,00,2011_09_23,23 ,40,KBS1뉴스,10005,시사교양
KBS1,2011_09_23,23 ,40,2011_09_24,0 ,10,미디어비평,10099,시사교양
KBS1,2011_09_24,0 ,10,2011_09_24,1 ,00,TV미술관,10026,시사교양
KBS1,2011_09_24,1 ,00,2011_09_24,1 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_24,1 ,10,2011_09_24,6 ,00,독립영화관,10052,드라마
KBS1,2011_09_24,6 ,00,2011_09_24,7 ,50,KBS1뉴스,10005,시사교양
KBS1,2011_09_24,7 ,50,2011_09_24,8 ,20,남북의창,10050,시사교양
KBS1,2011_09_24,8 ,20,2011_09_24,9 ,30,아침마당,10072,시사교양
KBS1,2011_09_24,9 ,30,2011_09_24,9 ,40,KBS1뉴스,10005,시사교양
KBS1,2011_09_24,9 ,40,2011_09_24,10 ,30,걸어서세계속으로,10031,시사교양
KBS1,2011_09_24,10 ,30,2011_09_24,11 ,00,풍경이있는여행,10092,시사교양
KBS1,2011_09_24,11 ,00,2011_09_24,12 ,00,TV비평시청자데스크,10028,시사교양
KBS1,2011_09_24,12 ,00,2011_09_24,12 ,10,KBS1뉴스,10005,시사교양
KBS1,2011_09_24,12 ,10,2011_09_24,13 ,00,국악한마당,10045,시사교양
