KBS2,2011_09_19,6 ,00,2011_09_19,6 ,30,굿모닝대한민국,20092,시사교양
KBS2,2011_09_19,6 ,30,2011_09_19,7 ,50,굿모닝대한민국,20092,시사교양
KBS2,2011_09_19,7 ,50,2011_09_19,8 ,00,KBS스포츠타임,20054,스포츠
KBS2,2011_09_19,8 ,00,2011_09_19,9 ,00,KBS2뉴스,20118,시사교양
KBS2,2011_09_19,9 ,00,2011_09_19,9 ,20,생활의발견오감도,20100,시사교양
KBS2,2011_09_19,9 ,20,2011_09_19,10 ,00,두근두근달콤,20096,드라마
KBS2,2011_09_19,10 ,00,2011_09_19,11 ,00,여유만만,20058,오락
KBS2,2011_09_19,11 ,00,2011_09_19,11 ,20,지구촌뉴스,20070,시사교양
KBS2,2011_09_19,11 ,20,2011_09_19,12 ,10,KBS특선,10018,시사교양
KBS2,2011_09_19,12 ,10,2011_09_19,13 ,20,스파이명월,20115,드라마
KBS2,2011_09_19,13 ,20,2011_09_19,14 ,30,스파이명월,20115,드라마
KBS2,2011_09_19,14 ,30,2011_09_19,15 ,00,테마여행길을걷다,20103,시사교양
KBS2,2011_09_19,15 ,00,2011_09_19,15 ,05,KBS2뉴스,20118,시사교양
KBS2,2011_09_19,15 ,05,2011_09_19,15 ,35,엘리먼트헌터,20221,드라마
KBS2,2011_09_19,15 ,35,2011_09_19,16 ,00,미키의클럽하우스,20224,드라마
KBS2,2011_09_19,16 ,00,2011_09_19,16 ,30,TV유치원파니파니,20008,시사교양
KBS2,2011_09_19,16 ,30,2011_09_19,17 ,00,부루와숲속친구들,20099,드라마
KBS2,2011_09_19,17 ,00,2011_09_19,17 ,30,사랑의가족,20039,시사교양
KBS2,2011_09_19,17 ,30,2011_09_19,18 ,00,희망릴레이,20087,시사교양
KBS2,2011_09_19,18 ,00,2011_09_19,18 ,30,KBS2뉴스,20118,시사교양
KBS2,2011_09_19,18 ,30,2011_09_19,19 ,00,리빙쇼당신의여섯시,20030,시사교양
KBS2,2011_09_19,19 ,00,2011_09_19,20 ,20,생생정보통,20046,시사교양
KBS2,2011_09_19,20 ,20,2011_09_19,20 ,50,생방송세계는지금,20106,시사교양
KBS2,2011_09_19,20 ,50,2011_09_19,21 ,50,위기탈출넘버원,20067,오락
KBS2,2011_09_19,21 ,50,2011_09_19,21 ,55,KBS2뉴스,20118,시사교양
KBS2,2011_09_19,21 ,55,2011_09_19,23 ,15,포세이돈,20225,드라마
KBS2,2011_09_19,23 ,15,2011_09_20,0 ,25,대국민토크쇼안녕하세요,20026,오락
KBS2,2011_09_20,0 ,25,2011_09_20,0 ,35,스포츠하이라이트,20055,스포츠
KBS2,2011_09_20,0 ,35,2011_09_20,6 ,00,TV특강,20009,시사교양
KBS2,2011_09_20,6 ,00,2011_09_20,6 ,30,굿모닝대한민국,20092,시사교양
KBS2,2011_09_20,6 ,30,2011_09_20,7 ,50,굿모닝대한민국,20092,시사교양
KBS2,2011_09_20,7 ,50,2011_09_20,8 ,00,KBS스포츠타임,20054,스포츠
